Dataset Name,Dataset Owner,User,Submission Latitude,Submission Longitude,Date Created,Record,Hawai'iSea Grant King Tides Photo Database,Location (tap arrow to input exact location) - Latitude,Location (tap arrow to input exact location) - Longitude,Share your image!,Island(s),Location Description,Orientation (check your compass!),Date,Time,Tell us something about your photo!,Photographer's Name,By uploading an image you irrevocably consent that it may be used for educational; research; outreach and promotional purposes; in any medium; in perpetuity.,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 20:40:34 GMT+0000 (UTC),386,,-14.27315,-170.7016,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/GDMuZKvdPt7etpTSq; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Yjz7rk4jL429pGorh,American Samoa,Parking lot of Pago Plaza in Pago Pago; AS,E,12/12/16,18:10,This water traces the path of the 2009 tsunami that threw cars into the second floor of the Pago Plaza building.  You can see the path the tsunami took from where the water is inundated.,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 20:36:41 GMT+0000 (UTC),385,,-14.27503,-170.6935,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/WfR4taoDpAdenWQAa,American Samoa,Malaloa dock in Pago Pago; AS on Tutuila,NE,12/12/16,18:05,Taken to show high ocean level at main dock on Tutuila,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 20:30:44 GMT+0000 (UTC),384,,-14.2776,-170.68951,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/3QHEBuLzJDznCovRg; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/gtsPxz6aYLTtJq3dr,American Samoa,Fono (local government) building in Utulei; on Tutuila; AS.,SW,12/12/16,18:01,Taken to show high level in stream channel where ocean water has inundated it almost to the top and water is seeping up through storm drains,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 02:15:42 GMT+0000 (UTC),383,,-14.27759,-170.68909,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/PWgKMnrH7PkXCoN4D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/QRBqDfz66FR6dn4dJ; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Sbn6DYYCjcEWXk6Y5; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/mwyiBpZxnEJdnKwTq,American Samoa,Taken from port road in Fagatogo,SE,12/12/16,17:59,Photos taken to show how old dock is now partially submerged; and the water was covering part of the port road.  This area contains significant critical infrastructure (Port;  government buildings; etc.)  Photos taken of other side of the harbor show how close one of our main power plants; Satala Power Plant; is to the ocean; as well as the canneries.,Kelle,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 02:07:02 GMT+0000 (UTC),382,,-14.27762,-170.68811,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/273Ed8WkKDFyuCzC3,American Samoa,Taken in Fagatogo; Tutuila at the Dept. of Public Safety Police Marine Patrol station,N,12/12/16,17:54,Taken to show proximity of critical infrastructure (police station) to ocean ,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 02:01:11 GMT+0000 (UTC),381,,-14.28134,-170.68164,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/MEYMsJox8FtQDAEfx; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/zNRnfxhaEFiGoBsWq,American Samoa,Taken at shoreline behind Don't Drink the Water along Utulei Beach Park ,N,12/12/16,17:47,Taken to show ocean level along shoreline across the street from the American Samoa Government  Executive Office Building,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Fri Dec 16 2016 01:49:23 GMT+0000 (UTC),380,,-14.28329,-170.67824,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AxhTEvLFpqr8pPG7z; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/GFDRN3B9rpNzYGDGx; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/vGAdpBbgWiYi5Ehqm,American Samoa,Taken at tank farm in Utulei on Tutuila island; AS,NW,12/12/16,17:42,Taken to show proximity of critical infrastructure (fuel storage and sewage treatment) to ocean ,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelleyat,,,Thu Dec 15 2016 22:47:41 GMT+0000 (UTC),379,,-14.28334,-170.67809,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/JAuBxWspYhdkzmj3z; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/oBAGzgpge38njMsgE; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/s9suNYHzhqWhfgNuS,American Samoa,In Gataivai on Tutuila island; taken from tank farm parking lot looking across Pago Harbor,NE,12/12/16,17:43,,Kelley Anderson Tagarino,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rubyapap,22.07293374,-159.3174641,Thu Nov 17 2016 16:49:39 GMT+0000 (UTC),378,,22.07299647,-159.3176408,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/62443637-C611-4F3A-A973-54EEAB6B3061; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/697350A5-2605-4765-A99F-F2560D28BD5D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8EBBE06B-D4ED-4B33-8E89-DD99CF6CACD8; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ED46E096-7024-4C42-B4DC-5F468D788B96,Kaua'i,Pono Kai sea wall north,SE,11/17/16,6:41,,Ruby Pap,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rubyapap,22.07180679,-159.3174052,Thu Nov 17 2016 16:56:58 GMT+0000 (UTC),377,,22.07178458,-159.3173731,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/2D274BB3-C2DC-48E7-9F36-1D78594BA09E,Kaua'i,Pono Kai sea wall ,N,11/17/16,6:51,,Ruby Pap,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rubyapap,22.07101277,-159.3169333,Thu Nov 17 2016 17:01:39 GMT+0000 (UTC),376,,22.07112769,-159.3170427,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/349ABF58-2A86-4DC2-AE4F-8786303F547B; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/C693C409-C259-4635-BD4E-4808A7E11744,Kaua'i,Waikaea canal jetty; Kapaa ,NE,11/17/16,6:58,,Ruby Pap,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rubyapap,22.07048505,-159.3175938,Thu Nov 17 2016 17:20:43 GMT+0000 (UTC),375,,22.0704112,-159.3175807,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8F89D200-14F6-4218-A92F-90F8B2EC2EEA; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/90039450-C59C-471A-9163-DD862C3E905C; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/93420178-27ED-456E-A5FC-C1B135E996B8; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CD4D65B8-79E1-4628-8F4C-A69D9989B38E; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D3740A8E-3EF0-4B2E-9943-A6727BC2E405,Kaua'i,Kapaa small boat harbor boat launch,W,11/17/16,7:09,,Ruby Pap,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Mon Nov 21 2016 18:43:55 GMT+0000 (UTC),374,,28.218039,-177.378088,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Ra2azee3cFq28Ts2A,O'ahu,North Beach; Sand Island; Midway Atoll National Wildlife Refuge; PapahÄnaumokuÄkea Marine National Monument,W,11/18/16,8:10,Photo taken on a very windy day (+24 knots); with winds coming from the south.,Wieteke Holthuijzen / Kupu,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Mon Nov 21 2016 18:42:42 GMT+0000 (UTC),373,,28.218039,-177.378088,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AB5YaKBaPk9DsbjGN,O'ahu,North Beach; Sand Island; Midway Atoll National Wildlife Refuge; PapahÄnaumokuÄkea Marine National Monument,E,11/18/16,8:10,Photo taken on a very windy day (+24 knots); with winds coming from the south., Wieteke Holthuijzen / Kupu,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Mon Nov 21 2016 18:40:20 GMT+0000 (UTC),372,,28.217696,-177.368756,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/xaAg8psj9Q2DKvZ8a,O'ahu,Cargo Pier; Turtle Beach; Sand Island; Midway Atoll National Wildlife Refuge; PapahÄnaumokuÄkea Marine National Monument,NW,11/18/16,8:01,Photo taken on a very windy day (+24 knots); with winds coming from the south.,Wieteke Holthuijzen / Kupu,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kwallis,20.2292145,-155.8000788,Mon Nov 21 2016 18:39:47 GMT+0000 (UTC),371,,19.639994,-155.9969261,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/xgbL7RyoejwJtvEAB,Hawai'i,Mahukona; Hawaii,S,11/18/16,6:28,No surf,Keith Wallis,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Mon Nov 21 2016 18:38:05 GMT+0000 (UTC),370,,28.217696,-177.368756,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/GikuXxqQy69L22MMb,O'ahu, Cargo Pier; Turtle Beach; Sand Island; Midway Atoll National Wildlife Refuge; PapahÄnaumokuÄkea Marine National Monument,SE,11/18/16,8:01,Photo taken on a very windy day (+24 knots); with winds coming from the south.,Wieteke Holthuijzen / Kupu,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Mon Nov 21 2016 18:35:59 GMT+0000 (UTC),369,,28.217696,-177.368756,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AF7XkztMJv3baXeFY,O'ahu,Cargo Pier; Turtle Beach; Sand Island; Midway Atoll National Wildlife Refuge; PapahÄnaumokuÄkea Marine National Monument,SE,11/18/16,8:01,Photo taken on a very windy day (+24 knots); with winds coming from the south.,Wieteke Holthuijzen / Kupu,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kwallis,20.2292159,-155.8000784,Mon Nov 21 2016 18:32:10 GMT+0000 (UTC),368,,20.2292126,-155.8000711,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4yqqGk9eDBFinbYDB,Hawai'i,Mahukona; Hawaii,SW,11/18/16,6:24,Very calm water; Camera Clock is about 30 minutes fast photo shot at about 6:24 A.M.,Keith Wallis,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,mdole,,,Mon Nov 21 2016 07:06:44 GMT+0000 (UTC),367,,157.7777,21.2696,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/c92ec04c-7c87-44d8-8a1c-761fe488c3d0,O'ahu,Waialae Beach park ,NW,1/1/70,16:30,King tide for Waialae Beach park ,Melissa ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,mdole,,,Mon Nov 21 2016 06:59:58 GMT+0000 (UTC),366,,157.7777,21.2696,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ce672cc0-f0e4-448e-acaa-6113a9a188b0,O'ahu,Waialae Beach park,N,1/1/70,19:30,king tide for Waialae Beach park ,Melissa ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,mdole,,,Mon Nov 21 2016 06:56:39 GMT+0000 (UTC),365,,157.7777,21.2696,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/3df86254-417f-4496-9b76-c2470783f626; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/9fc73297-a395-438e-b56f-18e9c58245d2,O'ahu,Waialae Beach park ,NW,1/1/70,19:26,king tide Waialae Beach park ,Melissa ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,mimiwehrly,21.89831845,-159.5841511,Fri Nov 18 2016 17:10:36 GMT+0000 (UTC),364,,21.89803552,-159.6071815,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/EB2FE2D6-5ACE-48D2-B488-55A38D87BE87,Kaua'i,Glass Beach ,SE,11/18/16,7:07,Not as much glass as it used to be ,Miranda Wehrly,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kellychi,,,Fri Nov 18 2016 18:59:19 GMT+0000 (UTC),363,,21.279316,157.744194,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/yFzf2vFFNScwiDjkv,O'ahu,East end of Kawaikui Park,NE,11/18/16,7:03,sand by gate gets covered by waves,Kelly,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kellychi,,,Fri Nov 18 2016 18:56:48 GMT+0000 (UTC),362,,21.278867,157.744484,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/PWkyuPb8NkPNDgsrR,O'ahu,Kawaikui Park,SW,11/18/16,7:04,trades 15-30+,Kelly,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,ntachibana,19.82957083,-155.9901732,Fri Nov 18 2016 18:52:55 GMT+0000 (UTC),361,,19.82950042,-155.9902484,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E7BB24D8-A6CF-40EA-9CDF-1C810ED21FD6,Hawai'i,Kings Pond; Four Seasons Hualalai ,NE,11/18/16,8:51,water flooding on lounge area ,Nicole Tachibana ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.67898801,-156.0302701,Fri Nov 18 2016 18:49:04 GMT+0000 (UTC),360,,19.67790934,-156.0285738,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/9B4432A7-99CE-4462-8FBD-BAD6AB441FE2,Hawai'i,Ala kahakai NHT in Kaloko-Honokohau NHP; N end Honokohau ahupuaa,N,11/18/16,8:46,Spontaneous pool in trail where groundwater pushed up with tide,S. Beavers,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.67792162,-156.0285662,Fri Nov 18 2016 18:38:41 GMT+0000 (UTC),359,,19.67793826,-156.0286086,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/7878E346-8040-41A7-8674-F8056719593B,Hawai'i,Aimakapa Fishpond north auwai/makaha; Kaloko-Honokohau NHP,NW,11/18/16,8:35,Showing high tide line,S. Beavers ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.6764506,-156.0265856,Fri Nov 18 2016 18:26:08 GMT+0000 (UTC),358,,19.67641829,-156.0266168,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D3B624DF-D592-451D-8073-4AF9ABE17971,Hawai'i,Center of Aimakapa Fishpond Beach Berm,S,11/18/16,7:58,high tide line shown; however tide line on 11/15/16 overtopped berm in discrete locations but did not enter the pond.,S Beavers ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.67165175,-156.0257151,Fri Nov 18 2016 17:57:21 GMT+0000 (UTC),357,,19.67157271,-156.0257608,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B05BBA51-6E97-4B36-9B21-304EEF367088,Hawai'i,"Kaloko-Honokohau NHP Coastal Trail junction spontaneous anchialine pool""""",N,11/18/16,7:52,large wet spot formed by tide pushing up groundwater,S Beavers,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:50:31 GMT+0000 (UTC),356,,21.2877835,-157.8329002,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5f0b80f1-24de-4035-830e-0074777e823a; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/91ee8b00-278b-4cc3-b977-3d74c95d82f8; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/948fcde9-f288-461e-8b00-95d9a5fa6182,O'ahu,Ala wai,SE,1/1/70,7:50,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.6711635,-156.0259678,Fri Nov 18 2016 17:49:09 GMT+0000 (UTC),355,,19.67102319,-156.0259987,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1F7FC846-4C96-46A5-A729-F41065068B90,Hawai'i,Aiopio Fishtrap Kaloko-Honokohau NHP; N,N,11/18/16,7:46,Showing high tide runup to vegetation ; N.,S. Beavers,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kahonps,19.67099255,-156.0259861,Fri Nov 18 2016 17:46:13 GMT+0000 (UTC),354,,19.67103899,-156.0260333,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4ECB0797-187F-4AB5-8E1B-5DBB2C67F653,Hawai'i,Aiopio Fishtrap; Kaloko-Honokohau NHP,SW,11/18/16,7:43,Showing timeline to SW,S. Beavers,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:43:15 GMT+0000 (UTC),353,,21.2871522,-157.832155,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/a5089e14-06d4-4990-865a-84ce50d61fae,O'ahu,Ala wai,NW,1/1/70,7:43,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:41:42 GMT+0000 (UTC),352,,21.2874422,-157.8323413,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/d99c4ad0-8c63-4d65-b219-e5570fc2d628,O'ahu,storm drain at Ala wai and nui,SW,1/1/70,7:41,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,wespaniola,21.08225844,-157.2354362,Fri Nov 18 2016 17:40:23 GMT+0000 (UTC),351,,21.0871694935682@,-157.2509731,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/13920486-DCFC-445C-878F-2715FC5C483B; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1DD4CCA6-EB6E-499D-9417-5582209AB233,Moloka'i,Hale O Lono harbor (south shore),S,11/18/16,7:05,The tide seemed higher today than yesterday. The water covered more area and there were bigger waves breaking outside the harbor.,Byron Espaniola,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kayciek,21.09540555,-157.0362055,Fri Nov 18 2016 17:34:03 GMT+0000 (UTC),350,,21.09544327,-157.0363794,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B81E53D9-D5BC-4DE8-9561-04BFF6FCE43F,Moloka'i,KapuaÄ«wa Coconut Grove Pavilion ,E,11/18/16,7:22,The pavilion has already started to see the effects of SLR. As you can see some of the cemented areas have collapsed into the water already.,Kaycie Kahalewai,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:33:12 GMT+0000 (UTC),349,,21.286609,-157.8314098,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5fc76359-5e02-4d34-a52a-bca5f9ad1ec9,O'ahu,Ala Wai,NW,1/1/70,7:32,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:29:40 GMT+0000 (UTC),348,,21.2854473,-157.8300127,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/7810a6c9-4f5b-4168-afec-d68abb4e8664,O'ahu,Ala Wai,E,1/1/70,7:29,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hintzen,,,Fri Nov 18 2016 17:28:03 GMT+0000 (UTC),347,,21.2843617,-157.8288483,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/27d8cd9c-d087-4ef3-a66f-1aec431a38b6; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/c5a35f84-2a74-4852-bd7f-e749252c940c,O'ahu,Ala Wai,NW,1/1/70,7:27,,Katy Hintzen ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,cheryldung,21.28711451,-157.8169227,Thu Nov 17 2016 17:38:01 GMT+0000 (UTC),346,,21.28210691,-157.8459544,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E9E4239B-94EB-42C9-B857-2E8E99A9F461,O'ahu,Magic Island,E,11/17/16,6:47,Beautiful sunrise.  what King Tide?,cheryl :D,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kayciek,21.09630262,-157.0396412,Fri Nov 18 2016 17:18:05 GMT+0000 (UTC),345,,21.09628054,-157.0396893,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/2B07352D-4024-44CC-B198-1AE3A110852F,Moloka'i,KapuaÄ«wa Boat Launch,S,11/18/16,7:05,Homes are located along this shore line and most boats launch from here if not the Kaunakakai wharf.,Kaycie Kahalewai,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kelene,21.95229045,-159.6662387,Fri Nov 18 2016 17:13:45 GMT+0000 (UTC),344,,21.95363554,-159.6657505,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/220E1D6C-73D7-4C66-A4D3-F2F75835CF57; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/348227D7-8426-454C-874B-7B95AFA7BD1D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/607D9CCA-63E4-4B86-9CFB-6C80EAA6A068; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/93392336-DD85-44EC-8559-75BAF3091D6F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B614DA79-9963-4545-AE6D-BD6915548403,Kaua'i,kilohana canoe club,W,11/18/16,7:04,I missed the highest tide but got pictures of how high the tide came up beach near the Kilohana Canoe Club. ,kelene,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kevin.gavagan,20.68151505,-156.4434377,Fri Nov 18 2016 17:13:43 GMT+0000 (UTC),343,,20.68152838,-156.4434305,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/23867DA2-7A72-41DD-B23C-210B497F1D98,Maui,Wailea point,S,11/18/16,7:11,La'au moon facing south to Kaho'olawe choppy water,Kevin Gavagan ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kevin.gavagan,20.68154066,-156.4433899,Fri Nov 18 2016 17:11:35 GMT+0000 (UTC),342,,20.68152251,-156.4433622,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1AA4BB73-ADC8-4096-8206-C9840B61439D,Maui,Wailea beach fronting Marriott,W,11/18/16,7:09,La'au moon choppy water,Kevin Gavagan ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kevin.gavagan,20.68091675,-156.4438566,Fri Nov 18 2016 17:07:25 GMT+0000 (UTC),341,,20.6809331,-156.4437735,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/73CEC688-1A6C-4929-990D-87B0100E4812,Maui,Wailea beach pt. fronting the Four Seasons and Wailea pt properties. moon just into the western sky. Sun not up over Haleakala. ocean has a little chop and world today. ,SW,11/18/16,7:02,,Kevin Gavagan,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,b&b hawaii,19.92111014,-155.8886037,Fri Nov 18 2016 17:07:39 GMT+0000 (UTC),340,,19.92112883,-155.8886708,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/06868561-CF66-4A72-92DF-FE834D433403; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/427C6199-873D-4577-906F-976A207D9CEF; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/87CE38A7-68E3-4131-8C57-D7C95483AE1A; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B42E97A3-3AF7-43E7-AB7F-D0203F0E6933; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E95B7D03-F020-4309-AF4A-D2D1A376CD92,Hawai'i,anaehoomalu ponds,SW,11/18/16,7:01,ponds at anaehoomalu ,B Alconera ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,jmrossa,21.096109,-157.0388701,Fri Nov 18 2016 17:06:10 GMT+0000 (UTC),339,,21.096109,-157.0388701,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/BF14192C-4EAC-485C-B84B-FA14628F19B3,Moloka'i,spring at kalamaula/coconut grove,E,11/18/16,7:04,bank erosion evidence in foreground,Jeannine Rissa,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,leslie dunbar,21.08690907,-156.7726168,Fri Nov 18 2016 17:06:05 GMT+0000 (UTC),338,,21.0869229,-156.7725434,,Moloka'i,Kainalu,S,11/18/16,7:04,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,kkh321,21.951208,-159.3622964,Fri Nov 18 2016 17:05:19 GMT+0000 (UTC),337,,21.9517243,-159.3617725,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6gZrYcaYGfbSnpWaJ,Kaua'i,Nawiliwili small twin ramps,SE,11/18/16,6:57,This is a photo of Puali stream,Keiko Hoopii,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,gene,,,Fri Nov 18 2016 17:05:03 GMT+0000 (UTC),336,,21.4277838,-157.7383594,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1a87d809-6011-4f11-be5c-9c656325a0a5; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6b3f0df8-e4a2-4bf5-9a91-56198a51db62,O'ahu,kaimolino,W,11/18/16,7:04,today more wind onshore; can see high wash of waves next to footprints. this king tide and strong surf today appears as normal here.,Dashiell,,
